order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount,warehouse_id,delivery_days,returned_flag
491,545,4342,7,264.72,15.25,1170.96,6,5,0
492,2700,829,6,404.54,26.09,175.83,10,2,0
493,2167,4309,5,399.64,2.13,209.45,1,4,0
494,2531,3772,5,345.08,0.78,670.3,6,11,0
495,704,4209,3,476.28,1.41,1060.19,19,5,0
496,1021,322,4,291.99,27.94,2082.7,13,11,0
497,4684,522,3,450.74,11.98,61.02,7,10,0
498,2211,2904,9,237.86,1.81,952.66,13,11,0
499,4198,3675,3,382.17,29.88,1078.96,4,3,0
500,4670,51,5,120.87,28.63,935.72,6,6,0
501,373,2291,6,425.99,12.54,435.46,15,7,0
502,4065,352,8,179.63,3.1,2583.95,12,9,0
503,3155,4589,6,364.36,22.3,970.38,18,1,0
504,1469,3031,6,164.58,1.8,2534.97,6,13,0
505,4158,2736,6,476.85,18.83,578.04,5,7,0
506,2662,4153,1,99.4,22.85,2170.93,12,14,0
507,3818,2484,6,265.9,6.38,609.65,17,2,0
508,95,2284,1,200.31,28.3,1033.42,10,8,0
509,2314,3812,2,269.73,29.87,2035.55,8,4,0
510,4530,2361,8,119.2,10.76,1648.53,16,5,1
511,3191,2901,8,254.32,28.91,807.51,15,10,0
512,3892,854,2,70.27,6.95,2645.04,14,4,0
513,1927,4823,3,119.39,24.06,1422.75,18,8,0
514,4409,2934,6,337.61,22.23,2367.43,16,5,0
515,673,3084,4,237.07,1.24,2587.76,8,11,1
516,4022,4557,9,250.97,7.78,1355.33,1,11,0
517,239,2498,7,466.18,11.54,1005.87,7,11,0
518,746,4521,9,111.45,0.44,1664.83,4,12,0
519,2787,4790,7,278.12,28.43,256.53,6,14,0
520,4269,3960,6,268.1,6.38,2054.53,15,3,0
521,4902,4498,4,225.36,27.76,2265.45,11,8,0
522,1171,976,8,415.86,13.2,327.43,10,5,0
523,4414,2510,6,285.6,3.82,895.82,7,1,0
524,809,1799,5,411.11,12.85,2303.44,14,10,0
525,1591,1958,6,430.71,18.39,956.19,6,9,0
526,719,2836,6,40.26,14.24,1846.28,5,5,0
527,2447,900,2,469.23,9.54,1807.27,20,6,0
528,4452,11,3,382.75,24.43,785.35,15,2,1
529,4192,4870,9,244.74,28.68,2299.55,18,10,0
530,2190,242,8,410.87,2.86,1487.14,1,10,0
531,3550,2695,8,118.79,16.48,369.3,20,4,0
532,3758,2078,1,410.61,9.55,314.22,11,2,0
533,4636,540,9,280.37,22.4,2752.91,1,5,0
534,1723,2406,4,224.89,19.04,1152.59,17,2,1
535,2034,1763,2,287.6,0.83,1666.43,18,2,0
536,2659,3640,7,359.68,19.05,1926.18,6,6,0
537,1958,1153,6,142.29,21.73,2174.88,18,12,0
538,1506,2392,9,53.26,23.12,1245.59,7,3,0
539,2185,3388,2,453.87,26.73,1469.5,15,4,0
540,276,432,6,475.51,28.36,2194.69,15,4,0
541,743,28,8,314.22,8.0,1977.31,4,6,0
542,3233,183,6,257.77,19.84,1856.67,20,11,0
543,156,2136,8,31.69,16.71,1169.84,6,12,0
544,2229,4895,2,210.79,24.64,2897.47,8,1,0
545,2026,3988,9,173.44,1.14,561.76,7,13,0
546,1788,1467,6,194.78,12.29,358.68,5,6,0
547,1937,3868,7,361.08,10.28,864.88,6,7,0
548,4716,1870,2,183.82,19.59,762.28,7,4,0
549,2080,2474,8,396.6,12.54,2882.95,9,3,0
550,1554,4800,9,495.43,11.81,35.03,2,1,0
551,2454,3964,3,275.42,11.26,2641.48,16,7,0
552,4124,666,4,142.41,24.77,1225.04,2,7,0
553,3889,3968,6,479.14,14.5,1706.69,9,8,0
554,3882,236,3,367.24,11.99,2083.7,6,1,0
555,3343,1444,7,116.28,25.97,144.36,9,11,1
556,1440,3419,8,497.22,0.05,1557.34,8,13,1
557,3543,924,5,10.07,9.56,128.45,8,4,0
558,3640,3680,5,290.12,20.22,303.92,5,10,0
559,3528,411,3,343.82,3.14,1885.9,14,3,0
560,2357,267,4,95.3,17.39,831.88,9,14,0
561,2898,3272,3,30.4,13.48,435.2,11,4,0
562,3955,3000,8,8.66,20.07,158.08,2,13,1
563,765,2737,3,463.4,15.92,2414.21,9,6,0
564,87,2411,2,293.48,5.84,1903.27,3,9,0
565,3350,2372,6,89.7,3.98,106.02,6,14,0
566,2146,1145,8,309.75,9.19,1904.59,19,12,0
567,3043,3276,8,6.24,28.28,318.42,10,8,0
568,1488,4768,6,189.97,6.3,989.07,2,14,0
569,4019,2235,6,385.13,13.84,1983.15,18,13,0
570,3641,4851,6,54.35,28.5,861.42,8,4,0
571,2544,921,5,303.85,6.06,2277.24,9,13,0
572,4312,1752,4,161.28,7.34,1560.64,17,2,0
573,481,4180,2,53.79,14.35,755.34,2,6,0
574,1138,4402,5,413.2,3.15,1674.03,9,5,0
575,4030,4330,2,276.4,2.4,112.08,2,4,1
576,4419,1031,9,396.65,9.08,1322.42,15,5,0
577,1070,4723,4,484.4,4.29,983.29,3,9,0
578,639,4614,1,95.86,12.8,1261.41,8,9,0
579,4597,4307,1,72.78,3.25,1837.76,7,11,0
580,910,1588,5,490.52,17.62,1277.13,13,9,0
581,3660,2795,8,120.48,14.78,1667.68,12,9,0
582,1700,623,7,216.33,17.78,343.15,19,13,0
583,3418,4773,7,418.98,27.03,936.43,13,14,0
584,1476,1879,5,119.03,10.36,1273.77,17,12,0
585,1916,4117,9,357.18,8.05,170.49,15,3,1
586,3120,1007,5,394.5,17.23,2845.94,14,12,1
587,2292,3725,1,250.72,7.41,2718.84,19,8,0
588,632,4034,5,246.28,2.0,1006.42,3,2,1
589,776,2302,3,118.21,1.76,1885.7,18,1,0
590,1443,2851,3,314.84,1.99,1426.14,17,12,0
591,4072,2928,5,104.44,7.12,1692.24,20,11,0
592,2072,2146,1,135.02,21.89,373.69,5,10,0
593,621,233,8,300.19,4.62,1632.37,11,6,0
594,4711,4554,9,142.36,7.73,768.38,14,13,0
595,1186,101,4,234.59,25.79,1836.99,20,5,0
596,4177,3565,1,475.43,13.11,2304.97,7,4,0
597,2704,738,2,299.39,1.24,2706.99,18,5,0
598,875,3610,7,376.69,7.42,110.44,5,8,0
599,4695,4863,1,352.97,9.03,1575.8,2,8,0
600,2416,2855,3,476.62,5.55,1230.34,18,11,0
601,727,3653,7,57.89,29.01,682.24,9,9,0
602,3517,1862,4,95.93,12.2,799.32,3,13,1
603,2885,3936,4,344.46,11.87,2472.1,6,4,1
604,221,4794,1,423.94,29.33,2215.21,7,8,0
605,1229,3958,8,374.53,16.47,2710.63,15,6,0
606,1517,2689,4,78.09,2.48,2356.85,4,4,0
607,483,2223,9,341.5,13.3,179.95,6,13,0
608,2621,849,5,315.95,19.63,343.65,4,3,0
609,2441,2623,6,270.78,17.11,2040.84,20,4,0
610,4754,914,6,284.22,25.36,1979.23,19,12,1
611,1533,26,9,305.54,28.89,2677.89,5,8,0
612,15,114,3,94.6,1.76,1585.26,12,4,0
613,4959,4443,6,169.57,7.66,1732.06,1,14,0
614,4853,3495,9,308.13,26.99,1572.08,7,5,1
615,3783,4442,8,44.32,26.16,2041.21,9,10,0
616,1737,1029,7,356.52,0.48,1191.64,3,13,0
617,635,4110,4,374.03,17.33,1844.82,10,14,0
618,2528,1123,5,76.19,9.59,1477.44,11,6,0
619,1303,4352,7,145.62,15.92,2838.36,2,9,0
620,1684,2677,6,119.39,6.6,1263.8,15,4,0
621,557,736,5,108.91,21.17,392.69,1,10,0
622,4215,4525,9,186.5,9.94,2469.21,15,12,0
623,292,4548,5,378.52,19.26,1517.29,13,13,0
624,1929,534,6,206.33,2.26,490.34,9,4,0
625,1451,3853,7,269.74,28.89,2783.87,20,6,0
626,2381,328,2,65.72,7.6,374.82,17,8,0
627,4541,1638,5,309.15,12.23,214.36,10,2,0
628,918,430,6,499.57,11.43,809.95,1,11,0
629,2693,4297,3,365.9,17.88,1968.1,9,3,0
630,612,954,4,245.03,3.18,344.68,19,7,0
631,4923,4508,2,238.31,10.01,2903.04,6,6,0
632,1824,4225,7,461.64,26.42,1609.84,20,9,0
633,3437,2951,2,206.89,11.93,1725.4,19,2,0
634,1228,3473,2,364.55,7.13,2851.64,12,11,0
635,1571,3532,5,306.94,27.09,1408.42,11,10,0
636,3281,3383,5,315.24,17.52,2091.34,14,13,0
637,2517,1983,6,46.45,12.49,117.81,12,14,1
638,338,2167,2,334.56,28.14,120.31,13,4,0
639,73,1245,9,322.8,20.95,2231.57,7,10,0
640,1526,1613,2,372.13,20.09,2812.97,3,12,0
641,3818,4213,1,340.35,9.83,2172.52,7,14,0
642,1587,3128,4,440.52,16.79,472.04,16,13,0
643,1187,4221,2,498.73,14.09,2484.28,1,9,0
644,2320,1909,7,99.54,11.97,1779.5,15,13,0
645,3331,4504,4,444.8,0.2,205.54,12,6,0
646,2383,1243,2,149.59,8.82,1165.65,11,12,0
647,1055,3591,5,134.69,29.38,2325.65,1,13,0
648,2177,4237,9,116.14,23.41,626.97,3,7,0
649,318,2695,4,275.37,18.45,2471.52,11,1,0
650,1185,710,1,265.83,12.51,1727.94,6,7,0
651,3930,1558,8,426.01,2.31,1357.45,13,12,0
652,3573,827,8,222.32,18.28,17.0,18,1,0
653,2730,2446,5,392.84,8.17,786.12,14,14,0
654,421,93,8,487.28,17.28,2458.31,14,14,1
655,4131,26,1,101.18,28.41,329.43,5,14,1
656,2120,3111,2,46.42,23.58,1531.65,12,1,0
657,4783,4261,4,178.15,28.82,102.77,3,2,0
658,1379,4544,3,479.32,25.13,785.95,11,14,0
659,2419,2930,3,392.51,2.63,503.88,1,13,1
660,2178,493,9,229.85,2.91,1256.61,16,7,0
661,3509,4542,9,51.07,20.32,1790.49,7,14,0
662,3658,4764,8,151.67,19.69,1321.98,3,6,0
663,332,3473,7,443.99,11.4,2464.24,3,7,0
664,3431,4876,8,81.23,1.61,517.89,17,10,0
665,186,3000,4,328.87,21.41,1862.09,18,12,0
666,920,1280,7,308.48,3.15,2578.48,15,3,0
667,4080,3256,8,158.73,19.06,1805.22,6,14,0
668,278,4509,4,297.28,1.44,1355.0,3,4,0
669,3158,901,5,369.94,5.46,2212.68,16,14,0
670,4740,1655,8,34.21,16.7,285.32,9,10,0
671,4818,1917,2,399.58,17.92,2896.8,3,5,0
672,3294,4237,4,232.84,20.16,1021.92,20,11,0
673,2158,2477,4,114.94,3.32,609.38,17,4,0
674,2017,3657,4,271.94,13.34,2877.53,15,1,1
675,2070,4567,1,34.19,4.02,25.22,10,2,0
676,3644,4987,6,421.62,28.09,2365.4,18,7,0
677,2886,2704,3,496.13,25.03,1263.86,1,5,0
678,486,1269,2,340.42,16.94,2434.56,5,3,0
679,2926,2736,8,162.47,12.92,2578.76,1,8,0
680,4080,2769,7,446.92,9.74,951.89,4,14,1
681,3046,4243,7,159.39,23.57,2669.0,11,10,0
682,372,2021,7,183.94,15.29,2969.94,13,14,1
683,1198,365,2,461.51,0.36,2847.44,10,13,0
684,2183,3247,5,312.17,17.11,1589.99,12,14,0
685,4376,57,1,193.19,25.71,608.36,20,10,0
686,268,2313,2,223.82,18.2,2424.74,18,6,0
687,4490,655,1,341.67,2.12,2825.4,9,4,0
688,4491,2796,6,328.15,17.71,2885.03,10,12,0
689,3302,1563,9,184.99,22.5,2618.19,11,1,0
690,3607,1197,8,64.12,22.16,652.2,3,8,0
691,278,2037,6,213.4,16.25,1940.4,12,3,0
692,2070,4102,7,336.63,22.59,2768.64,15,2,0
693,1833,3623,3,136.6,3.54,1466.78,1,9,0
694,2104,2064,2,442.73,7.85,2451.35,9,3,0
695,1148,4864,8,172.98,6.81,322.68,3,8,1
696,4131,3869,5,106.32,10.46,2317.51,7,4,0
697,1296,2273,7,213.02,19.1,203.73,4,2,0
698,658,1106,4,122.64,15.42,1659.86,2,4,0
699,2445,2916,4,230.08,14.01,1290.6,1,4,0
700,22,4353,5,48.92,16.91,558.36,8,5,0
701,4087,4237,4,221.54,12.02,1316.8,14,3,1
702,3654,4998,5,370.59,28.94,2162.0,12,14,1
703,879,3604,7,144.74,0.4,2286.83,1,5,0
704,1042,3174,6,492.19,9.25,2766.11,14,6,0
705,4333,638,7,96.43,29.57,2095.27,8,3,0
706,4800,3015,7,174.94,27.71,2989.02,8,2,0
707,3809,4645,9,248.53,25.0,865.82,5,9,0
708,3123,462,2,422.49,4.65,472.39,12,12,0
709,3862,3022,3,220.21,24.2,301.13,5,8,0
710,1889,4001,3,369.14,2.77,1757.92,9,6,0
711,3062,3272,6,12.43,2.34,1045.67,16,5,0
712,620,1371,1,17.66,2.43,617.79,4,12,1
713,2436,2426,9,23.78,17.47,646.63,6,11,0
714,3236,3476,5,16.46,20.7,1047.39,4,4,0
715,4128,2438,6,106.22,7.68,2061.69,1,6,1
716,4882,3969,7,299.98,19.59,1808.4,13,14,0
717,710,521,1,396.24,13.74,2379.83,13,1,0
718,3296,4151,3,285.98,29.21,960.9,17,7,0
719,282,4128,9,45.25,10.32,2145.54,13,2,0
720,2323,2913,5,353.29,20.5,2611.06,11,13,0
721,4934,2578,2,278.71,3.84,2516.76,18,12,0
722,4226,2853,3,161.51,1.76,1980.49,15,1,0
723,3284,3263,6,92.52,18.78,2549.95,13,1,0
724,1230,2835,3,45.1,7.61,273.95,12,2,0
725,2756,4449,1,249.89,27.45,1436.77,4,11,0
726,3036,2188,5,421.39,0.47,849.23,1,3,0
727,3301,2246,7,54.84,28.25,1472.45,1,14,0
728,2858,392,5,57.51,0.61,388.59,12,3,0
729,3870,2531,1,140.87,19.43,340.8,1,10,0
730,3209,1820,2,193.11,25.32,339.24,14,9,1
731,263,1116,2,496.53,12.9,284.4,1,8,0
732,4452,344,4,271.98,19.8,1467.89,9,1,1
733,821,355,4,414.89,8.81,367.19,16,10,0
734,4604,3152,1,116.61,13.94,2519.5,12,10,0
735,1231,4625,2,455.45,5.19,867.63,16,5,0
736,3697,2611,2,373.19,6.87,2874.56,9,13,0
737,2554,3511,1,170.48,26.83,1706.0,3,12,0
738,3717,2631,5,378.42,21.31,1903.68,11,5,0
739,3174,2611,5,443.83,25.26,1871.71,6,7,0
740,4310,835,5,182.95,12.23,1006.6,20,7,0
741,1350,18,6,416.65,3.83,2610.26,7,8,0
742,4015,3281,5,225.35,27.38,2977.79,1,2,0
743,4397,160,7,373.96,28.98,493.35,19,2,0
744,4970,4171,9,150.72,25.56,1481.39,6,2,0
745,1378,3788,9,346.95,16.89,1514.91,3,9,0
746,1282,1710,1,438.67,15.03,2349.39,13,10,0
747,4500,676,6,242.42,26.85,1297.03,10,9,1
748,4938,76,7,390.37,12.35,2035.22,17,8,1
749,4861,3387,9,280.64,17.61,1082.4,20,14,1
750,4284,2260,5,425.31,12.43,195.28,5,1,0
751,2699,3754,2,122.38,2.36,1384.54,9,1,0
752,4456,323,8,16.58,26.58,2266.54,2,13,0
753,722,4840,1,336.76,21.67,1945.91,2,11,0
754,2754,4344,7,389.66,13.93,1583.56,17,8,0
755,1730,682,4,43.88,4.87,2741.39,18,2,0
756,3423,3256,6,331.03,5.31,1450.58,2,7,0
757,1223,139,8,109.15,19.92,1093.84,9,1,1
758,932,2217,3,494.95,28.12,1194.72,8,6,0
759,2853,4900,2,392.51,12.86,2173.94,10,14,0
760,1179,4731,8,81.53,13.34,993.58,6,10,0
761,4170,1343,6,240.13,20.57,1924.21,8,5,0
762,1769,3160,6,394.89,25.65,1163.51,3,8,0
763,1119,2873,8,263.27,24.11,1731.45,10,14,0
764,2384,386,5,489.45,21.44,696.71,5,8,0
765,1299,285,5,219.15,7.77,604.32,2,10,0
766,1521,2875,7,444.01,5.15,1625.77,13,3,1
767,3364,297,6,50.71,0.22,811.8,15,3,0
768,1697,2902,3,276.76,29.09,303.39,1,10,0
769,1853,4137,4,497.66,13.01,799.54,13,10,0
770,3974,2299,2,340.9,5.97,1191.23,13,8,0
771,2157,139,8,81.14,3.67,963.21,20,11,0
772,1540,2296,6,332.01,4.49,1827.81,7,8,0
773,3721,1406,7,215.55,10.05,1079.09,13,6,0
774,281,4052,5,353.56,25.76,583.08,7,1,1
775,3652,3947,7,178.96,29.11,2731.76,4,9,0
776,57,1743,4,249.72,15.22,1739.37,14,8,0
777,91,3204,4,112.5,9.55,692.59,2,7,0
778,4,756,2,84.68,5.26,1001.29,15,1,0
779,533,2079,8,152.79,8.62,1713.57,5,1,0
780,415,4829,7,389.03,18.57,395.94,3,12,1
781,636,1822,4,397.73,28.36,1158.8,16,9,0
782,263,3677,3,274.05,14.73,567.16,17,12,0
783,745,3604,1,97.46,4.19,1099.94,6,1,0
784,311,1481,5,405.52,28.39,1312.83,3,12,0
785,607,1269,6,434.14,28.89,1654.23,6,1,0
786,1545,3342,3,55.66,26.85,77.88,20,14,0
787,2987,4600,9,210.06,25.77,2081.84,1,6,0
788,109,1969,9,277.73,23.32,2736.43,16,1,0
789,2334,3281,6,403.93,3.78,913.01,18,3,0
790,4464,3665,5,317.91,9.82,320.46,17,13,0
791,4096,442,2,208.97,22.62,2707.11,5,11,0
792,3524,1789,6,234.49,25.99,1285.64,13,13,0
793,4157,2858,5,217.37,6.82,2066.8,2,14,0
794,2115,348,3,67.8,18.63,1845.35,9,2,0
795,4469,2661,3,394.1,1.77,2567.01,10,7,0
796,2295,813,1,36.75,25.68,1467.39,18,4,0
797,4519,533,9,344.6,10.42,2109.17,18,13,0
798,2973,4033,4,80.78,5.9,150.25,19,5,0
799,338,1604,9,212.52,25.13,39.58,13,11,0
800,3863,3813,4,64.96,5.12,2335.8,6,7,0
801,3261,2559,5,297.69,13.82,2311.2,1,11,0
802,613,1972,5,451.15,2.87,466.24,18,2,0
803,2812,3184,4,306.36,13.35,1855.73,19,4,0
804,3319,3137,4,199.57,27.72,1010.26,16,12,0
805,2736,2788,7,469.27,20.81,596.92,19,9,0
806,2032,254,7,151.77,29.53,2815.15,7,3,0
807,2582,2979,6,131.71,13.44,2802.56,6,6,0
808,3431,2156,3,359.07,26.68,2028.7,12,4,0
809,4020,64,6,478.65,27.34,2983.38,14,11,0
810,517,4312,9,390.31,2.71,539.04,7,10,0
811,2803,2647,3,196.02,29.37,2486.3,17,11,0
812,2132,90,7,141.26,26.77,1687.52,13,8,0
813,336,546,5,234.44,18.79,552.92,20,10,0
814,3334,1889,7,371.67,16.09,1877.37,5,14,0
815,3326,4536,2,143.84,11.56,2976.36,6,2,1
816,64,3089,3,420.45,17.59,674.52,13,5,0
817,3898,4577,2,320.02,22.1,1409.32,10,13,0
818,2302,4751,7,244.12,21.26,303.87,3,10,0
819,384,1725,9,49.72,9.01,797.18,3,12,0
820,125,4033,3,213.13,20.15,895.5,8,13,0
821,2580,4845,7,123.6,0.14,1724.77,7,4,0
822,4073,4773,7,257.0,5.1,209.52,18,9,1
823,4544,1251,3,328.69,4.56,2653.59,14,7,0
824,903,1274,5,162.46,22.23,2880.32,7,6,1
825,4355,1168,6,407.38,26.91,2043.82,11,8,0
826,2284,3929,5,434.29,2.59,2013.57,20,3,0
827,3460,4442,8,121.8,27.35,907.65,10,3,1
828,4258,3216,9,18.78,9.2,2679.74,10,13,0
829,2261,108,6,89.89,18.68,2463.25,17,3,0
830,2476,523,2,229.52,4.92,363.77,16,12,0
831,4864,3523,2,337.94,12.08,2152.42,10,11,0
832,426,3893,4,300.34,13.86,385.72,6,1,0
833,3636,2256,3,293.46,11.24,717.63,1,10,0
834,1476,519,7,119.44,24.66,2464.1,5,8,0
835,140,732,4,84.42,17.51,1434.36,12,8,0
836,2159,3955,3,22.65,14.88,1365.72,8,7,0
837,3042,1891,2,218.31,23.52,769.16,6,3,0
838,115,31,4,154.14,21.28,1857.29,16,13,0
839,40,1257,5,276.4,3.15,432.55,10,10,0
840,3506,3019,4,303.13,15.54,2393.41,3,7,0
841,110,65,9,147.56,23.94,1604.66,6,14,0
842,4008,61,1,278.82,19.14,2536.59,2,12,0
843,537,4793,9,306.27,21.39,1488.25,4,7,0
844,4729,94,8,440.6,17.2,887.11,7,10,0
845,2779,3678,9,77.47,27.84,45.81,12,7,0
846,4652,1825,3,195.08,15.43,1240.87,10,4,0
847,2049,2188,9,162.32,16.91,2839.17,13,5,0
848,4997,2506,9,131.14,26.38,2510.4,19,13,0
849,3626,1207,2,215.56,18.44,2995.35,8,5,0
850,4098,1004,3,471.54,13.13,478.31,17,4,0
851,3235,299,8,422.36,7.61,1916.6,8,1,0
852,1302,618,7,263.57,28.96,409.63,18,2,1
853,4919,497,2,202.63,23.13,2716.28,20,10,0
854,943,3686,9,218.78,2.48,1050.3,8,12,0
855,229,223,2,130.05,3.76,2681.82,16,2,0
856,3441,2367,1,330.57,6.16,617.26,16,14,0
857,778,2005,9,135.76,7.11,486.25,10,5,0
858,371,4946,4,60.07,19.35,544.96,13,3,0
859,102,1156,6,163.87,15.99,2341.59,5,2,0
860,4298,2994,5,246.11,7.07,2591.76,12,11,0
861,3243,2836,4,365.54,4.49,130.68,15,5,0
862,4912,1684,4,246.22,20.75,454.22,6,2,0
863,4685,28,3,22.22,1.58,19.8,9,14,0
864,2763,77,4,353.67,6.58,191.04,3,10,0
865,2184,4259,4,388.17,8.87,278.67,17,3,0
866,4567,914,7,56.04,5.44,891.13,10,9,0
867,1124,417,9,361.99,17.22,646.74,2,7,0
868,2055,2276,4,330.11,21.51,1989.61,7,12,0
869,778,4233,6,198.17,12.22,2992.6,4,9,0
870,396,538,6,399.19,5.0,1986.1,10,7,0
871,479,3073,5,356.73,12.04,11.79,7,4,1
872,933,3742,5,286.76,13.98,398.47,12,10,0
873,154,3148,9,382.5,26.39,337.22,15,14,0
874,5,251,2,220.81,15.95,1258.6,16,10,0
875,775,3471,6,306.37,1.72,841.62,3,6,0
876,1316,3803,9,25.23,29.35,2892.57,1,1,0
877,1447,1635,3,228.32,5.66,516.7,15,11,0
878,254,4874,4,304.51,15.85,2000.63,15,1,0
879,2404,4514,6,6.92,10.24,498.08,11,3,0
880,3254,1544,7,201.48,20.94,1631.74,2,5,1
881,3334,1722,3,269.42,5.72,84.45,4,14,1
882,3029,4352,8,188.39,15.37,154.55,17,6,0
883,579,4239,9,184.37,15.43,104.7,12,10,0
884,103,4292,2,429.93,19.53,477.22,16,8,0
885,1294,2499,7,482.4,17.46,22.19,1,1,0
886,2043,3987,7,52.81,3.78,1482.07,10,1,0
887,4441,1326,3,455.8,20.83,1169.67,13,14,0
888,2021,361,2,192.46,13.89,196.6,18,10,0
889,3200,3411,9,122.73,5.62,243.71,15,4,1
890,2255,2132,7,79.08,12.0,2326.01,10,3,0
891,1520,2737,4,375.02,11.08,83.49,15,1,0
892,3480,248,5,363.14,13.3,2760.93,4,2,0
893,4649,3906,7,51.89,26.84,1118.79,5,7,0
894,4346,1817,9,479.94,26.15,439.54,7,1,0
895,2358,2518,5,40.88,0.72,2584.04,13,4,0
896,1661,3822,7,250.98,15.39,1069.79,15,7,1
897,3418,1164,1,324.43,2.2,1717.49,12,8,0
898,677,1646,5,444.66,1.09,1485.35,19,3,0
899,96,895,8,138.45,6.34,1797.82,1,11,0
900,4185,1141,2,137.44,28.97,544.4,18,3,1
901,3931,828,8,391.73,27.93,1194.39,6,6,0
902,3989,2404,5,208.44,21.4,893.18,13,8,1
903,4311,4250,8,106.83,9.26,2331.77,7,12,0
904,4030,4316,2,15.56,6.34,2351.29,3,1,0
905,2763,4097,8,374.18,5.14,2982.77,12,8,0
906,2219,1239,5,12.44,0.64,2995.15,5,2,0
907,3386,1443,4,320.6,13.21,299.37,2,10,0
908,3107,4047,9,217.29,18.19,1397.79,20,3,0
909,3380,1405,3,319.06,17.83,2247.23,8,9,0
910,3311,941,3,381.24,21.05,2016.31,2,13,0
911,799,4744,8,325.58,15.32,1460.72,15,8,0
912,1869,1428,2,235.53,16.01,307.16,1,2,0
913,4330,2217,3,454.21,28.78,1411.61,2,2,1
914,138,4971,8,6.78,16.94,2869.37,3,1,0
915,560,3112,9,28.62,26.22,1319.81,2,2,0
916,3558,2985,1,245.82,3.74,95.06,13,6,0
917,2885,4012,8,127.39,24.79,1209.31,1,8,0
918,1856,3507,7,218.05,20.65,1408.99,19,5,0
919,2865,4047,2,147.15,0.17,2220.07,6,4,0
920,3332,250,1,119.47,6.32,691.79,6,11,0
921,1100,4088,7,461.9,6.46,1749.18,7,4,0
922,749,296,8,112.24,11.92,528.62,10,3,0
923,4540,2197,1,50.28,11.75,1851.85,14,3,0
924,171,2511,4,116.73,10.48,1570.69,10,11,0
925,1856,4926,3,216.47,13.04,2579.8,2,4,1
926,3983,289,5,115.54,24.81,1392.17,19,5,0
927,2077,2252,9,53.37,1.52,863.73,18,10,0
928,4598,4894,1,137.99,25.42,1597.76,20,8,0
929,2206,196,3,453.7,27.56,1682.83,11,10,0
930,541,1575,2,377.59,5.0,285.77,15,7,0
931,4571,651,1,120.48,10.98,1715.1,14,5,0
932,207,4716,6,305.54,19.53,2085.71,15,10,0
933,1508,2011,6,428.77,29.36,2654.76,1,13,0
934,348,2928,9,485.63,25.99,648.59,12,4,0
935,3018,1490,8,41.77,22.23,1374.32,9,7,0
936,1471,1486,2,105.88,28.18,184.59,18,11,0
937,908,561,9,472.01,29.47,500.73,17,2,1
938,1792,4514,6,442.98,26.94,2776.43,3,7,0
939,2424,215,9,153.04,5.59,2815.91,15,8,0
940,3702,197,7,102.86,21.42,133.56,17,1,0
941,352,1985,8,408.62,11.98,1607.68,2,14,0
942,2136,4314,7,57.08,24.52,421.21,14,4,0
943,1171,2186,8,311.82,1.67,2116.6,9,8,0
944,3147,3552,9,454.27,24.87,1873.71,16,7,0
945,3238,344,6,94.13,8.83,1554.52,18,8,0
946,1823,2384,7,66.96,23.12,1563.96,8,13,0
947,967,2570,2,323.43,5.05,1851.76,6,14,0
948,1923,3426,7,309.03,1.46,1326.63,16,4,1
949,2252,3944,1,38.3,19.5,2198.41,14,8,1
950,4570,4626,4,183.81,13.32,2139.57,6,11,0
951,744,2486,3,463.82,25.4,1020.09,20,14,0
952,1795,4447,4,118.75,27.39,2163.84,17,3,0
953,1967,2620,5,266.73,12.18,1035.32,7,3,0
954,4262,2386,4,179.5,18.5,1768.64,16,1,0
955,797,4237,4,452.72,8.39,642.49,6,1,0
956,1256,3301,8,262.73,7.78,954.0,13,1,0
957,1837,1163,2,227.96,25.77,663.03,18,12,0
958,4529,4355,1,446.32,4.36,2967.09,16,3,0
959,2993,912,8,323.88,13.35,1838.62,1,10,0
960,4317,1849,7,181.79,13.62,2026.51,12,5,0
961,507,4326,2,496.6,17.53,1916.53,14,10,0
962,3822,1549,3,458.33,18.94,95.41,7,4,0
963,2891,1585,1,135.97,12.98,2158.31,20,13,1
964,4454,360,6,21.77,13.25,2339.16,2,12,0
965,3614,2696,4,64.81,18.65,1028.35,13,3,0
966,746,682,8,81.55,21.07,1763.81,12,13,0
967,615,632,3,368.78,23.81,92.51,19,6,0
968,3927,2127,1,191.16,20.52,645.01,2,3,0
969,4220,4415,1,172.91,0.23,584.55,9,4,0
970,3017,455,6,281.6,6.94,776.18,15,6,0
971,1308,3901,7,72.09,4.05,1151.96,4,14,0
972,4246,945,8,141.55,24.35,662.96,15,3,0
973,924,3326,1,245.05,14.43,693.68,14,10,0
974,460,787,5,236.91,11.5,2869.25,17,11,0
975,2752,3129,5,307.76,22.5,766.93,5,14,0
976,1108,3135,6,158.4,2.29,1704.92,13,6,0
977,614,1021,9,194.24,21.11,1930.23,7,2,0
978,3759,1474,3,36.37,15.67,938.04,1,10,0
979,3120,4502,1,326.27,12.68,214.63,13,11,1
980,3586,4651,3,252.16,19.8,1426.14,4,4,0
981,466,3861,8,25.69,0.63,2967.5,13,11,0
982,3413,2075,3,254.85,3.08,863.59,13,6,0
983,3039,1272,7,134.3,11.94,23.32,3,4,0
984,2437,3969,9,77.62,2.79,2392.38,8,2,0
