order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_cost,discount,tax_amount,sales_rep_id
337,1964,2023-09-16,Cancelled,Cash,Sylhet,40.16,0.06,35.65,41
338,4406,2023-08-16,Cancelled,Mobile Banking,Dhaka,2.77,0.29,27.45,82
339,4799,2024-01-12,Pending,Mobile Banking,Khulna,13.26,0.02,22.7,12
340,2576,2023-05-25,Cancelled,Card,Rajshahi,5.46,0.04,5.13,5
341,3375,2023-03-21,Returned,Mobile Banking,Dhaka,23.26,0.28,23.2,26
342,4793,2023-02-08,Delivered,Card,Rajshahi,42.85,0.21,23.99,5
343,3714,2024-12-06,Delivered,Mobile Banking,Sylhet,28.92,0.12,30.47,38
344,3749,2024-12-09,Cancelled,Cash,Sylhet,26.5,0.02,28.91,82
345,605,2023-04-07,Cancelled,Card,Chattogram,18.94,0.24,21.43,6
346,3351,2023-09-03,Cancelled,Mobile Banking,Khulna,4.12,0.15,23.92,1
347,3797,2023-11-29,Pending,Mobile Banking,Sylhet,38.55,0.1,31.01,75
348,2701,2024-08-10,Returned,Cash,Khulna,28.97,0.11,14.38,80
349,1651,2024-02-07,Returned,Mobile Banking,Rajshahi,46.62,0.15,5.83,90
350,4417,2025-02-03,Cancelled,Card,Khulna,22.17,0.17,35.03,39
351,3549,2023-10-05,Pending,Mobile Banking,Dhaka,20.67,0.25,38.62,49
352,304,2023-01-08,Cancelled,Mobile Banking,Chattogram,48.74,0.23,17.46,82
353,519,2023-12-30,Pending,Cash,Khulna,7.92,0.23,39.62,100
354,4031,2024-03-27,Pending,Cash,Khulna,13.37,0.22,13.25,37
355,941,2024-12-11,Delivered,Mobile Banking,Sylhet,24.92,0.23,3.13,90
356,2879,2023-09-09,Cancelled,Cash,Dhaka,26.65,0.2,23.11,97
357,80,2025-06-14,Delivered,Mobile Banking,Sylhet,27.89,0.26,34.79,1
358,103,2023-01-18,Delivered,Mobile Banking,Khulna,11.39,0.17,24.89,91
359,729,2024-01-25,Returned,Card,Rajshahi,46.42,0.16,0.87,37
360,4238,2023-08-30,Pending,Mobile Banking,Sylhet,35.47,0.21,0.97,86
361,2451,2023-09-10,Pending,Card,Sylhet,13.66,0.05,29.11,19
362,956,2023-01-04,Pending,Card,Dhaka,15.42,0.23,33.89,77
363,3661,2024-01-08,Pending,Mobile Banking,Sylhet,44.14,0.28,10.49,37
364,4866,2024-02-29,Delivered,Cash,Sylhet,19.64,0.09,19.07,56
365,4915,2025-01-18,Pending,Mobile Banking,Chattogram,28.26,0.18,38.46,67
366,740,2023-06-28,Returned,Mobile Banking,Khulna,6.9,0.01,18.69,91
367,4258,2023-01-12,Returned,Cash,Dhaka,13.33,0.23,5.86,35
368,594,2025-05-29,Delivered,Cash,Sylhet,21.41,0.17,36.51,73
369,3550,2023-10-20,Delivered,Card,Khulna,33.15,0.2,20.06,84
370,563,2025-02-08,Cancelled,Mobile Banking,Dhaka,14.73,0.04,14.1,26
371,1700,2023-09-16,Cancelled,Cash,Sylhet,47.59,0.24,4.35,46
372,725,2024-03-04,Pending,Cash,Rajshahi,11.79,0.08,18.6,35
373,1434,2024-08-19,Delivered,Card,Chattogram,39.17,0.21,30.9,85
374,1343,2023-10-22,Delivered,Mobile Banking,Dhaka,18.87,0.18,28.83,96
375,1896,2023-11-29,Returned,Cash,Rajshahi,41.84,0.2,20.12,22
376,4484,2023-04-22,Returned,Card,Dhaka,46.23,0.02,28.92,14
377,4101,2023-07-25,Returned,Card,Dhaka,10.16,0.22,14.36,29
378,2283,2023-08-10,Delivered,Card,Chattogram,25.08,0.24,29.54,58
379,375,2024-06-13,Cancelled,Card,Rajshahi,8.56,0.14,3.89,31
380,2323,2023-01-13,Delivered,Mobile Banking,Sylhet,35.59,0.12,8.37,17
381,1395,2023-09-27,Delivered,Mobile Banking,Khulna,41.78,0.1,35.17,23
382,3874,2024-07-06,Delivered,Cash,Rajshahi,20.08,0.28,12.1,59
383,1556,2023-02-09,Cancelled,Cash,Dhaka,20.44,0.23,8.63,36
384,924,2024-05-19,Returned,Cash,Rajshahi,10.99,0.21,4.02,89
385,841,2024-08-23,Pending,Cash,Khulna,16.02,0.28,16.02,82
386,1731,2024-09-04,Pending,Cash,Rajshahi,16.87,0.1,3.15,59
387,4073,2024-12-31,Pending,Card,Khulna,8.62,0.19,20.13,80
388,4724,2023-08-03,Cancelled,Mobile Banking,Chattogram,16.19,0.21,36.81,2
389,2052,2023-10-31,Cancelled,Card,Dhaka,45.46,0.3,31.59,90
390,3911,2024-06-05,Pending,Mobile Banking,Sylhet,16.94,0.13,2.11,98
391,1548,2024-12-29,Pending,Card,Rajshahi,14.45,0.12,12.34,12
392,3979,2023-05-01,Cancelled,Card,Chattogram,19.85,0.03,7.91,10
393,2454,2023-11-06,Pending,Cash,Rajshahi,48.05,0.03,3.14,93
394,1437,2024-11-05,Delivered,Mobile Banking,Chattogram,38.46,0.15,4.79,2
395,3261,2024-10-25,Returned,Mobile Banking,Khulna,10.89,0.05,36.37,16
396,2365,2023-11-01,Cancelled,Mobile Banking,Chattogram,37.88,0.02,12.75,36
397,4615,2024-03-01,Returned,Cash,Khulna,38.55,0.29,15.99,49
398,924,2024-04-03,Pending,Cash,Chattogram,47.56,0.29,19.69,36
399,1451,2024-08-18,Pending,Cash,Rajshahi,44.66,0.1,29.92,86
400,1546,2023-07-21,Cancelled,Cash,Sylhet,5.66,0.24,32.04,6
401,4787,2024-07-15,Cancelled,Card,Dhaka,23.27,0.26,38.57,99
402,3814,2024-10-22,Delivered,Mobile Banking,Sylhet,35.45,0.14,8.82,95
403,2905,2024-02-16,Cancelled,Cash,Chattogram,48.7,0.07,12.39,2
404,2259,2023-08-08,Returned,Cash,Khulna,5.17,0.04,12.86,99
405,3865,2023-06-04,Cancelled,Cash,Rajshahi,19.04,0.04,18.09,28
406,4543,2024-08-31,Delivered,Cash,Dhaka,25.12,0.24,32.39,7
407,70,2023-11-20,Returned,Mobile Banking,Dhaka,21.25,0.12,9.96,21
408,1325,2024-09-02,Pending,Card,Rajshahi,23.33,0.21,31.43,62
409,3140,2023-12-06,Cancelled,Card,Chattogram,19.09,0.16,8.56,89
410,2330,2024-01-25,Pending,Cash,Dhaka,48.56,0.12,28.55,82
411,368,2023-07-05,Delivered,Card,Rajshahi,40.36,0.04,32.06,41
412,1884,2023-05-14,Cancelled,Cash,Chattogram,37.1,0.1,34.22,43
413,2089,2025-04-07,Delivered,Cash,Rajshahi,21.12,0.25,20.66,77
414,685,2025-04-28,Pending,Mobile Banking,Dhaka,44.19,0.24,13.48,8
415,1774,2023-05-27,Returned,Card,Sylhet,5.57,0.01,31.01,14
416,3714,2023-04-23,Delivered,Card,Dhaka,8.03,0.04,13.18,81
417,2565,2024-06-12,Cancelled,Cash,Dhaka,47.75,0.23,6.35,77
418,3942,2024-03-08,Cancelled,Mobile Banking,Sylhet,28.78,0.1,33.47,11
419,3202,2024-01-22,Pending,Cash,Chattogram,8.81,0.19,16.74,10
420,1921,2024-01-01,Pending,Mobile Banking,Rajshahi,47.51,0.17,23.05,81
421,688,2023-02-03,Pending,Card,Chattogram,48.77,0.2,36.78,29
422,3094,2023-03-03,Pending,Mobile Banking,Chattogram,44.19,0.02,5.86,55
423,2089,2024-03-19,Cancelled,Card,Rajshahi,12.69,0.28,22.51,2
424,153,2023-07-15,Cancelled,Card,Chattogram,14.65,0.01,22.57,1
425,4654,2023-03-28,Cancelled,Card,Khulna,20.94,0.0,34.54,47
426,4029,2025-06-09,Delivered,Cash,Dhaka,29.39,0.07,13.98,91
427,1071,2024-09-26,Returned,Cash,Khulna,49.62,0.3,16.35,83
428,3791,2023-09-11,Returned,Mobile Banking,Rajshahi,47.85,0.02,21.01,18
429,4099,2023-05-07,Returned,Cash,Sylhet,46.14,0.26,7.1,35
430,4872,2025-04-29,Delivered,Cash,Sylhet,5.37,0.05,19.09,73
431,1060,2023-06-11,Pending,Mobile Banking,Rajshahi,38.1,0.03,17.73,62
432,2859,2023-11-12,Pending,Card,Rajshahi,43.97,0.23,8.3,25
433,4092,2023-06-21,Pending,Mobile Banking,Chattogram,17.33,0.25,33.4,86
434,4339,2024-02-03,Cancelled,Cash,Dhaka,11.76,0.24,17.53,77
435,3822,2025-03-23,Delivered,Card,Khulna,37.67,0.07,12.59,29
436,1442,2023-11-27,Returned,Mobile Banking,Rajshahi,5.45,0.26,5.65,86
437,2267,2023-12-25,Pending,Card,Sylhet,47.1,0.02,4.05,80
438,2249,2023-09-09,Returned,Cash,Dhaka,8.65,0.1,38.43,19
439,4490,2023-01-09,Pending,Cash,Dhaka,23.42,0.14,39.81,72
440,601,2025-02-01,Returned,Mobile Banking,Chattogram,49.16,0.02,35.97,76
441,836,2023-08-27,Cancelled,Card,Sylhet,49.42,0.17,18.62,66
442,400,2023-02-04,Delivered,Cash,Dhaka,39.02,0.17,32.41,69
443,2329,2025-02-16,Pending,Card,Sylhet,42.12,0.3,33.45,78
444,1008,2024-09-07,Pending,Mobile Banking,Khulna,48.39,0.19,12.34,80
445,767,2024-01-18,Pending,Mobile Banking,Sylhet,46.44,0.12,23.65,98
446,433,2024-10-30,Pending,Mobile Banking,Dhaka,31.48,0.24,38.29,10
447,400,2024-11-16,Delivered,Cash,Sylhet,37.0,0.1,11.56,72
448,329,2024-12-10,Delivered,Cash,Sylhet,30.1,0.16,26.68,25
449,4731,2024-12-23,Pending,Cash,Sylhet,25.82,0.02,26.67,27
450,1772,2024-12-30,Returned,Cash,Dhaka,44.16,0.1,18.38,61
451,1613,2023-07-20,Cancelled,Mobile Banking,Khulna,37.16,0.16,19.87,10
452,4174,2023-08-21,Pending,Cash,Sylhet,43.13,0.21,18.53,36
453,4428,2024-09-19,Cancelled,Cash,Khulna,5.7,0.03,21.08,39
454,4246,2024-05-10,Returned,Cash,Dhaka,29.25,0.24,6.38,7
455,2005,2025-03-23,Pending,Mobile Banking,Rajshahi,17.15,0.27,31.89,15
456,3011,2023-03-18,Pending,Mobile Banking,Sylhet,26.16,0.08,26.61,13
457,4246,2023-08-06,Cancelled,Cash,Khulna,31.04,0.23,38.97,33
458,1609,2024-01-09,Pending,Card,Sylhet,42.44,0.05,10.2,99
459,3119,2023-02-22,Returned,Card,Chattogram,2.56,0.16,6.27,66
460,362,2024-08-18,Delivered,Cash,Chattogram,9.04,0.24,14.03,11
461,1717,2023-09-15,Cancelled,Cash,Dhaka,46.15,0.12,20.63,21
462,2422,2023-05-12,Delivered,Cash,Khulna,48.4,0.01,8.6,78
463,4191,2024-12-11,Cancelled,Mobile Banking,Khulna,3.72,0.16,18.69,89
464,3462,2025-02-25,Delivered,Card,Sylhet,17.26,0.25,25.88,23
465,3982,2025-05-16,Returned,Mobile Banking,Chattogram,1.48,0.03,2.72,44
466,2130,2024-01-30,Returned,Card,Sylhet,38.11,0.01,30.44,65
467,4729,2024-08-17,Pending,Mobile Banking,Sylhet,34.42,0.24,37.62,70
468,2461,2023-09-06,Returned,Mobile Banking,Dhaka,28.68,0.08,11.1,36
469,2051,2024-02-02,Returned,Cash,Rajshahi,34.89,0.11,31.16,62
470,4109,2023-03-10,Pending,Cash,Dhaka,27.35,0.03,17.01,82
471,4260,2024-10-15,Cancelled,Cash,Dhaka,12.7,0.03,26.75,42
472,4713,2024-02-27,Returned,Mobile Banking,Dhaka,37.96,0.18,29.85,69
473,1369,2024-10-13,Returned,Cash,Sylhet,39.38,0.17,12.15,52
474,4262,2025-06-10,Delivered,Mobile Banking,Sylhet,42.86,0.09,31.6,1
475,3147,2023-12-06,Returned,Mobile Banking,Sylhet,47.75,0.14,4.65,30
476,661,2024-01-09,Pending,Cash,Sylhet,37.63,0.12,39.48,1
477,4563,2025-06-03,Returned,Cash,Chattogram,3.67,0.21,13.81,48
478,516,2023-10-01,Delivered,Mobile Banking,Khulna,2.02,0.26,9.34,14
479,720,2023-09-14,Returned,Card,Chattogram,37.25,0.23,5.98,92
480,172,2025-05-24,Delivered,Card,Khulna,3.75,0.0,32.58,31
481,1470,2024-05-30,Returned,Mobile Banking,Sylhet,16.48,0.03,23.64,62
482,1174,2023-09-25,Cancelled,Cash,Chattogram,7.67,0.13,38.09,87
483,4667,2023-12-23,Pending,Cash,Khulna,48.48,0.26,26.08,31
484,4901,2025-04-26,Returned,Cash,Rajshahi,16.5,0.07,13.95,7
485,1175,2023-11-04,Cancelled,Mobile Banking,Dhaka,3.7,0.26,33.54,20
486,3745,2025-05-16,Cancelled,Cash,Khulna,47.53,0.03,11.61,84
487,4209,2024-08-24,Pending,Card,Chattogram,30.83,0.02,11.99,31
488,1942,2024-06-10,Delivered,Card,Chattogram,2.77,0.27,1.62,9
489,4032,2024-10-09,Cancelled,Cash,Rajshahi,41.83,0.05,10.45,11
490,1398,2025-01-01,Pending,Mobile Banking,Khulna,8.47,0.14,10.83,6
491,4022,2025-03-08,Returned,Card,Dhaka,40.32,0.1,12.25,43
492,698,2024-11-24,Delivered,Cash,Chattogram,30.53,0.04,15.06,59
493,1775,2024-05-05,Delivered,Cash,Sylhet,9.68,0.19,23.28,18
494,3212,2024-09-30,Delivered,Card,Sylhet,37.88,0.29,9.05,29
495,3474,2024-09-29,Cancelled,Mobile Banking,Khulna,23.27,0.2,25.65,1
496,4064,2024-12-07,Cancelled,Mobile Banking,Rajshahi,32.27,0.11,5.77,44
497,2755,2023-07-17,Pending,Card,Dhaka,43.61,0.21,37.27,33
498,4452,2023-12-17,Delivered,Mobile Banking,Khulna,13.75,0.04,1.53,67
499,4335,2023-08-06,Delivered,Cash,Khulna,18.93,0.17,36.37,38
500,3054,2023-01-08,Pending,Mobile Banking,Dhaka,49.87,0.14,22.11,41
501,4609,2023-08-19,Returned,Card,Chattogram,25.9,0.11,28.55,16
502,2681,2024-12-03,Delivered,Card,Sylhet,28.37,0.22,12.28,38
503,3604,2023-04-03,Delivered,Card,Chattogram,14.99,0.04,7.37,63
504,3345,2024-10-18,Pending,Cash,Rajshahi,21.39,0.16,37.92,99
505,1430,2023-01-16,Pending,Cash,Dhaka,25.58,0.26,17.92,90
506,2162,2024-09-16,Cancelled,Cash,Chattogram,13.66,0.06,19.48,100
507,27,2025-03-23,Returned,Card,Khulna,12.67,0.08,39.43,85
508,3772,2023-07-15,Cancelled,Mobile Banking,Khulna,30.42,0.2,13.77,100
509,1442,2024-04-08,Cancelled,Cash,Rajshahi,10.0,0.23,4.46,83
510,4688,2025-03-28,Pending,Card,Rajshahi,28.12,0.09,23.68,9
511,2228,2023-07-24,Cancelled,Card,Dhaka,35.6,0.11,22.41,27
512,567,2025-04-07,Returned,Cash,Chattogram,10.71,0.22,31.04,31
513,247,2024-08-02,Delivered,Mobile Banking,Khulna,37.55,0.09,38.23,15
514,1524,2023-05-07,Cancelled,Cash,Dhaka,18.62,0.2,12.65,96
515,2365,2023-06-09,Cancelled,Mobile Banking,Dhaka,49.63,0.05,29.01,29
516,3966,2024-05-15,Cancelled,Card,Khulna,48.97,0.12,17.66,9
517,3693,2024-04-10,Returned,Card,Chattogram,40.13,0.21,31.46,44
518,1774,2025-04-27,Returned,Card,Sylhet,17.79,0.14,6.99,81
519,2938,2025-05-06,Returned,Mobile Banking,Rajshahi,46.92,0.01,20.28,60
520,3891,2024-05-12,Pending,Cash,Chattogram,49.94,0.12,3.55,78
521,1092,2024-03-23,Delivered,Cash,Sylhet,23.65,0.09,22.67,39
522,747,2024-04-08,Pending,Mobile Banking,Sylhet,31.11,0.03,7.17,51
523,1575,2023-12-08,Delivered,Cash,Khulna,1.29,0.0,38.42,40
524,4441,2024-05-22,Cancelled,Mobile Banking,Sylhet,3.13,0.01,22.4,63
525,3602,2024-10-25,Returned,Cash,Rajshahi,25.53,0.28,21.41,6
526,2100,2023-10-11,Returned,Cash,Dhaka,30.86,0.22,38.91,38
527,3517,2023-05-31,Returned,Mobile Banking,Chattogram,16.31,0.28,20.19,32
528,3806,2024-07-28,Cancelled,Cash,Rajshahi,5.86,0.03,27.23,6
529,2853,2025-06-04,Delivered,Card,Sylhet,39.33,0.17,2.34,54
530,592,2025-06-13,Pending,Card,Dhaka,21.52,0.02,28.48,51
531,693,2024-11-26,Pending,Mobile Banking,Dhaka,32.79,0.01,4.62,96
532,1164,2023-08-01,Cancelled,Cash,Sylhet,32.86,0.14,31.32,98
533,3793,2024-08-07,Delivered,Mobile Banking,Rajshahi,27.8,0.19,35.14,34
534,409,2023-11-18,Returned,Mobile Banking,Sylhet,9.75,0.02,12.96,76
535,2383,2025-03-06,Delivered,Cash,Chattogram,31.19,0.11,35.19,9
536,405,2024-10-27,Delivered,Card,Dhaka,16.78,0.03,19.56,5
537,4743,2023-07-07,Returned,Card,Khulna,41.14,0.11,23.08,81
538,1484,2024-07-25,Delivered,Cash,Dhaka,10.47,0.14,16.73,92
539,2123,2025-02-06,Cancelled,Card,Sylhet,15.27,0.1,19.32,61
540,865,2023-07-02,Pending,Mobile Banking,Sylhet,22.57,0.17,36.38,86
541,1585,2024-01-19,Cancelled,Mobile Banking,Khulna,37.26,0.18,37.92,6
542,217,2023-01-25,Delivered,Mobile Banking,Khulna,36.32,0.1,18.11,50
543,743,2024-06-20,Returned,Card,Dhaka,17.52,0.12,20.82,32
544,4514,2023-11-10,Pending,Cash,Sylhet,26.03,0.13,5.09,19
545,3839,2023-02-07,Cancelled,Cash,Dhaka,12.48,0.11,13.36,58
546,3275,2023-10-29,Delivered,Mobile Banking,Rajshahi,38.75,0.23,20.77,48
547,4752,2024-01-04,Returned,Mobile Banking,Sylhet,10.64,0.04,8.5,17
548,864,2023-04-10,Cancelled,Mobile Banking,Dhaka,41.15,0.26,23.27,60
549,3983,2024-01-23,Delivered,Card,Sylhet,46.91,0.1,27.57,10
550,2856,2024-10-20,Returned,Cash,Sylhet,49.59,0.22,26.17,79
551,4047,2024-03-21,Cancelled,Cash,Chattogram,42.99,0.27,17.98,50
552,3685,2025-03-02,Returned,Card,Dhaka,11.86,0.27,30.89,38
553,4392,2024-04-14,Cancelled,Cash,Sylhet,21.41,0.14,13.12,85
554,450,2023-02-24,Cancelled,Mobile Banking,Khulna,5.35,0.08,19.04,40
555,2151,2024-05-10,Delivered,Cash,Khulna,9.06,0.18,11.17,3
556,1116,2024-08-06,Pending,Cash,Chattogram,3.44,0.06,24.34,94
557,2838,2025-01-24,Pending,Card,Sylhet,32.41,0.24,17.91,79
558,3429,2023-05-07,Returned,Cash,Dhaka,27.13,0.21,9.08,91
559,2194,2023-11-17,Returned,Mobile Banking,Dhaka,45.93,0.24,12.67,31
560,3339,2025-02-04,Returned,Card,Khulna,23.69,0.13,11.54,16
561,2167,2023-03-09,Returned,Card,Rajshahi,32.47,0.17,36.48,28
562,1527,2024-01-31,Returned,Card,Sylhet,20.68,0.03,21.12,45
563,264,2023-06-02,Delivered,Mobile Banking,Chattogram,41.64,0.21,26.28,37
564,1300,2023-05-29,Returned,Cash,Chattogram,46.39,0.15,37.42,43
565,3419,2024-02-07,Pending,Card,Sylhet,22.15,0.15,7.7,73
566,3037,2023-08-14,Pending,Mobile Banking,Sylhet,5.05,0.25,37.51,73
567,2713,2025-04-17,Cancelled,Mobile Banking,Chattogram,9.01,0.23,21.82,76
568,787,2024-11-22,Cancelled,Mobile Banking,Chattogram,36.31,0.16,34.32,28
569,4989,2023-11-06,Delivered,Cash,Dhaka,16.94,0.11,7.14,71
570,3970,2024-02-23,Delivered,Mobile Banking,Chattogram,39.48,0.13,11.28,60
571,2410,2024-05-29,Returned,Cash,Khulna,37.74,0.11,8.17,64
572,3047,2023-10-16,Cancelled,Card,Chattogram,35.02,0.05,26.31,60
573,236,2023-07-20,Delivered,Card,Chattogram,40.9,0.19,6.06,99
574,3335,2024-06-02,Delivered,Cash,Khulna,38.07,0.21,31.8,36
575,1075,2025-05-22,Pending,Mobile Banking,Khulna,32.0,0.29,10.39,47
576,4447,2024-10-28,Delivered,Card,Sylhet,1.21,0.14,10.59,38
577,4513,2025-02-07,Delivered,Cash,Chattogram,26.27,0.3,11.6,65
578,2891,2023-06-17,Cancelled,Mobile Banking,Khulna,30.17,0.06,29.98,34
579,744,2024-11-05,Returned,Card,Dhaka,48.07,0.2,37.01,22
580,3944,2023-12-03,Returned,Cash,Rajshahi,32.87,0.3,36.35,94
581,1006,2023-10-22,Delivered,Mobile Banking,Khulna,29.2,0.19,4.5,84
582,13,2024-01-15,Cancelled,Mobile Banking,Rajshahi,27.52,0.14,10.87,51
583,1851,2023-01-11,Returned,Mobile Banking,Chattogram,6.06,0.15,27.05,72
584,4902,2023-12-23,Returned,Cash,Dhaka,21.95,0.25,24.93,45
585,3604,2025-03-23,Delivered,Cash,Dhaka,7.58,0.28,14.33,71
586,2261,2023-05-11,Returned,Mobile Banking,Sylhet,3.58,0.14,34.58,2
587,4366,2023-07-24,Returned,Mobile Banking,Sylhet,17.14,0.23,5.65,58
588,984,2024-03-11,Pending,Mobile Banking,Chattogram,32.63,0.28,25.74,94
589,4870,2023-11-12,Cancelled,Mobile Banking,Khulna,43.47,0.08,11.29,12
590,1960,2024-08-26,Delivered,Mobile Banking,Dhaka,40.71,0.15,21.32,100
591,2229,2023-11-10,Delivered,Mobile Banking,Chattogram,15.44,0.3,15.81,27
592,1763,2024-04-30,Pending,Card,Chattogram,3.25,0.11,39.2,98
593,1289,2023-04-21,Delivered,Mobile Banking,Khulna,20.73,0.19,19.72,38
594,1017,2023-10-17,Pending,Cash,Dhaka,16.42,0.2,39.06,75
595,2154,2023-09-04,Cancelled,Cash,Dhaka,19.19,0.05,10.57,20
596,4583,2024-02-16,Returned,Cash,Dhaka,28.4,0.24,30.83,94
597,4500,2024-07-26,Returned,Cash,Sylhet,2.49,0.12,28.82,43
598,4486,2024-03-25,Cancelled,Card,Dhaka,19.17,0.15,33.98,32
599,608,2025-06-07,Delivered,Card,Rajshahi,28.37,0.19,27.9,90
600,4045,2024-09-13,Cancelled,Cash,Khulna,22.12,0.12,27.45,23
601,4219,2024-02-25,Returned,Cash,Dhaka,33.69,0.1,26.6,41
602,2837,2024-02-04,Pending,Cash,Khulna,10.12,0.16,39.41,88
603,4133,2024-03-31,Pending,Cash,Khulna,8.54,0.1,9.51,2
604,710,2025-01-13,Delivered,Cash,Rajshahi,16.09,0.13,1.69,62
605,767,2023-05-05,Returned,Card,Dhaka,5.98,0.03,27.28,96
606,4599,2024-12-15,Pending,Card,Khulna,12.58,0.25,7.31,53
607,3599,2025-02-21,Pending,Card,Dhaka,5.26,0.12,27.34,57
608,2965,2023-09-17,Pending,Mobile Banking,Rajshahi,20.7,0.02,13.13,48
609,92,2024-06-18,Delivered,Cash,Sylhet,35.86,0.24,2.21,79
610,100,2024-12-12,Returned,Cash,Sylhet,15.04,0.01,30.91,6
611,3025,2023-03-21,Cancelled,Mobile Banking,Sylhet,1.18,0.18,2.54,16
612,686,2023-09-29,Pending,Cash,Sylhet,28.3,0.21,9.35,11
613,1751,2025-05-05,Cancelled,Mobile Banking,Chattogram,34.91,0.06,13.79,46
614,3949,2024-07-18,Cancelled,Mobile Banking,Khulna,20.17,0.04,5.74,73
615,3670,2025-02-16,Delivered,Mobile Banking,Chattogram,15.55,0.03,36.59,57
616,394,2024-02-22,Delivered,Mobile Banking,Dhaka,25.04,0.3,25.06,67
617,594,2024-02-06,Cancelled,Cash,Sylhet,5.96,0.23,35.08,7
618,2882,2023-02-22,Delivered,Mobile Banking,Dhaka,32.55,0.09,27.44,52
619,886,2023-09-29,Cancelled,Cash,Rajshahi,36.93,0.1,39.68,52
620,3053,2025-06-14,Pending,Mobile Banking,Khulna,35.53,0.19,21.24,30
621,505,2023-08-16,Returned,Card,Rajshahi,17.1,0.14,2.62,55
622,3751,2024-11-22,Cancelled,Cash,Khulna,42.29,0.08,6.85,22
623,1778,2024-01-06,Returned,Mobile Banking,Rajshahi,47.4,0.02,23.74,4
624,4438,2025-04-04,Cancelled,Mobile Banking,Rajshahi,15.56,0.24,14.24,5
625,3498,2024-12-12,Pending,Mobile Banking,Khulna,13.87,0.27,4.96,22
626,134,2023-07-11,Delivered,Card,Dhaka,35.5,0.06,9.91,68
627,2926,2023-01-23,Cancelled,Cash,Rajshahi,35.71,0.02,19.25,4
628,4308,2024-07-05,Delivered,Card,Khulna,26.01,0.04,20.97,43
629,585,2023-12-02,Pending,Card,Khulna,46.24,0.12,37.42,15
630,1437,2023-08-18,Returned,Card,Rajshahi,8.17,0.09,4.08,16
631,357,2024-06-13,Cancelled,Cash,Dhaka,24.39,0.02,14.63,84
632,3355,2024-05-02,Cancelled,Card,Sylhet,2.73,0.14,20.49,58
633,1751,2025-01-03,Returned,Cash,Chattogram,3.58,0.06,4.97,74
634,1701,2023-06-13,Cancelled,Cash,Sylhet,3.63,0.02,27.67,33
635,1710,2024-02-27,Cancelled,Mobile Banking,Rajshahi,25.1,0.2,20.84,95
636,3682,2023-12-26,Returned,Card,Rajshahi,29.86,0.17,18.65,65
637,537,2023-06-18,Delivered,Card,Khulna,1.17,0.25,26.42,25
638,2469,2024-05-27,Delivered,Card,Dhaka,31.99,0.09,11.87,37
639,151,2025-04-28,Returned,Cash,Dhaka,25.0,0.04,13.9,18
640,1756,2023-12-14,Pending,Cash,Rajshahi,11.97,0.11,6.93,25
641,2551,2025-02-04,Returned,Cash,Dhaka,1.74,0.23,21.19,15
642,888,2023-07-18,Returned,Card,Chattogram,8.65,0.07,15.21,68
643,2996,2023-07-31,Delivered,Cash,Dhaka,30.42,0.08,10.78,35
644,4839,2024-11-12,Cancelled,Cash,Dhaka,33.28,0.04,5.43,68
645,2563,2023-06-01,Pending,Cash,Khulna,32.71,0.3,1.42,42
646,1609,2025-06-03,Cancelled,Mobile Banking,Rajshahi,8.5,0.29,8.14,84
647,1242,2024-07-30,Cancelled,Cash,Dhaka,45.65,0.2,10.27,12
648,208,2024-06-13,Pending,Card,Rajshahi,21.14,0.06,19.67,94
649,3833,2023-03-31,Returned,Cash,Dhaka,38.63,0.23,10.02,22
650,3362,2023-01-14,Returned,Mobile Banking,Dhaka,9.16,0.18,32.8,36
651,2900,2023-01-19,Cancelled,Cash,Dhaka,24.06,0.22,19.23,34
652,3588,2023-03-23,Cancelled,Cash,Khulna,26.55,0.26,25.14,91
653,2756,2025-01-30,Pending,Mobile Banking,Dhaka,38.75,0.1,8.71,25
654,2726,2024-09-12,Delivered,Card,Sylhet,31.45,0.27,16.94,39
655,4035,2024-06-02,Pending,Mobile Banking,Chattogram,20.57,0.27,24.31,76
656,2280,2025-04-11,Pending,Cash,Dhaka,14.84,0.16,12.79,59
657,989,2023-01-02,Pending,Cash,Sylhet,48.67,0.21,13.78,76
658,4977,2023-09-20,Delivered,Cash,Rajshahi,14.94,0.12,32.39,85
659,2860,2024-06-23,Returned,Cash,Khulna,7.34,0.2,33.57,50
660,4303,2025-05-09,Pending,Card,Rajshahi,15.72,0.16,21.55,61
661,1650,2024-05-04,Delivered,Cash,Khulna,17.02,0.1,35.91,33
662,2409,2023-12-03,Cancelled,Cash,Rajshahi,7.27,0.1,29.6,7
663,2421,2023-10-13,Pending,Mobile Banking,Rajshahi,35.7,0.2,2.68,19
664,1125,2023-09-11,Cancelled,Card,Chattogram,31.34,0.29,22.6,88
665,529,2024-08-19,Cancelled,Mobile Banking,Chattogram,16.51,0.06,28.06,20
666,1272,2024-04-29,Delivered,Cash,Chattogram,49.66,0.12,21.86,5
667,1420,2023-07-20,Cancelled,Cash,Rajshahi,33.1,0.24,33.36,94
668,4174,2023-10-19,Cancelled,Cash,Khulna,35.46,0.04,12.38,7
669,1736,2025-06-02,Pending,Card,Chattogram,28.3,0.3,3.09,20
670,4137,2023-10-05,Cancelled,Cash,Khulna,28.03,0.2,25.53,47
671,4386,2023-12-01,Pending,Mobile Banking,Khulna,1.98,0.27,29.37,81
