product_id,product_name,category,subcategory,brand,unit_price,cost_price,supplier_id,stock_qty,launch_year
427,Product427,Home,E,BrandA,450.17,143.61,416,114,2022
428,Product428,Beauty,E,BrandX,45.45,17.63,71,271,2021
429,Product429,Electronics,B,BrandY,482.3,287.78,413,167,2020
430,Product430,Home,E,BrandA,69.77,52.09,61,788,2018
431,Product431,Electronics,C,BrandZ,304.41,201.19,444,435,2022
432,Product432,Fashion,E,BrandZ,499.71,274.04,457,868,2025
433,Product433,Sports,D,BrandZ,73.54,209.94,314,263,2021
434,Product434,Fashion,B,BrandY,214.85,66.98,483,249,2022
435,Product435,Fashion,E,BrandY,391.31,96.11,244,461,2020
436,Product436,Beauty,D,BrandY,20.93,11.0,309,877,2019
437,Product437,Home,C,BrandY,346.44,184.6,5,438,2019
438,Product438,Sports,B,BrandY,44.78,184.67,370,766,2025
439,Product439,Fashion,E,BrandA,122.08,218.2,317,341,2024
440,Product440,Sports,C,BrandA,84.24,5.28,21,465,2018
441,Product441,Home,D,BrandZ,454.13,245.72,186,57,2023
442,Product442,Electronics,B,BrandA,94.33,222.14,209,4,2023
443,Product443,Fashion,E,BrandA,25.01,43.98,231,937,2024
444,Product444,Home,C,BrandZ,295.87,105.59,14,622,2018
445,Product445,Sports,B,BrandZ,176.36,192.28,352,876,2021
446,Product446,Home,D,BrandX,205.82,149.75,79,797,2019
447,Product447,Electronics,E,BrandZ,63.94,36.3,469,862,2020
448,Product448,Home,B,BrandA,375.38,28.03,182,264,2025
449,Product449,Sports,D,BrandY,302.77,234.87,78,248,2024
450,Product450,Fashion,D,BrandZ,185.29,48.48,297,94,2022
451,Product451,Fashion,C,BrandX,89.93,53.28,272,862,2024
452,Product452,Beauty,D,BrandA,298.76,249.62,51,808,2025
453,Product453,Sports,D,BrandX,390.41,184.42,257,818,2022
454,Product454,Beauty,A,BrandX,159.64,182.21,296,696,2019
455,Product455,Beauty,D,BrandA,17.8,144.85,18,456,2025
456,Product456,Electronics,E,BrandX,111.1,171.56,290,740,2024
457,Product457,Sports,B,BrandA,342.79,181.33,218,316,2019
458,Product458,Fashion,E,BrandX,494.6,290.41,445,773,2022
459,Product459,Sports,E,BrandY,11.62,68.45,100,118,2021
460,Product460,Electronics,C,BrandZ,156.55,65.94,149,745,2022
461,Product461,Sports,A,BrandY,35.7,19.05,385,793,2018
462,Product462,Sports,A,BrandY,161.59,198.14,155,201,2024
463,Product463,Beauty,E,BrandX,205.93,165.61,435,773,2020
464,Product464,Sports,B,BrandZ,460.83,35.15,395,52,2024
465,Product465,Beauty,A,BrandZ,44.88,110.63,376,316,2019
466,Product466,Beauty,A,BrandZ,389.68,55.24,102,672,2023
467,Product467,Home,E,BrandX,200.79,100.78,115,243,2024
468,Product468,Electronics,A,BrandY,406.58,285.48,270,940,2019
469,Product469,Beauty,C,BrandA,259.13,205.63,92,93,2021
470,Product470,Sports,E,BrandA,24.44,4.26,439,551,2018
471,Product471,Beauty,A,BrandA,473.37,77.25,411,279,2024
472,Product472,Beauty,A,BrandZ,45.95,5.09,406,91,2022
473,Product473,Beauty,A,BrandA,300.85,215.03,21,812,2018
474,Product474,Fashion,E,BrandY,439.45,141.89,120,37,2018
475,Product475,Fashion,B,BrandA,44.49,298.22,408,412,2021
476,Product476,Fashion,D,BrandZ,279.18,220.61,19,242,2021
477,Product477,Fashion,A,BrandZ,413.02,156.34,24,363,2023
478,Product478,Home,D,BrandA,493.23,241.8,26,974,2022
479,Product479,Beauty,D,BrandZ,363.54,212.03,153,647,2023
480,Product480,Home,A,BrandA,142.78,74.65,301,63,2022
481,Product481,Sports,A,BrandZ,351.29,160.02,364,854,2020
482,Product482,Electronics,D,BrandX,354.35,167.69,413,874,2018
483,Product483,Home,B,BrandX,351.48,136.47,202,200,2022
484,Product484,Fashion,D,BrandY,427.86,55.4,499,306,2021
485,Product485,Fashion,B,BrandX,48.25,68.56,139,970,2020
486,Product486,Sports,C,BrandA,58.67,85.75,280,773,2023
487,Product487,Beauty,B,BrandZ,322.11,5.06,24,174,2020
488,Product488,Electronics,E,BrandY,477.17,275.25,12,688,2021
489,Product489,Home,A,BrandA,235.59,206.46,135,971,2025
490,Product490,Beauty,C,BrandA,480.48,207.51,424,993,2022
491,Product491,Beauty,D,BrandY,469.35,172.55,81,596,2025
492,Product492,Home,B,BrandY,451.94,207.41,355,671,2021
493,Product493,Home,C,BrandA,455.38,294.6,70,693,2022
494,Product494,Home,E,BrandZ,449.67,116.78,204,547,2021
495,Product495,Home,B,BrandA,410.85,214.33,79,856,2021
496,Product496,Fashion,D,BrandZ,349.01,109.14,480,98,2019
497,Product497,Beauty,D,BrandY,17.08,256.58,279,225,2022
498,Product498,Beauty,B,BrandA,70.47,257.69,199,914,2018
499,Product499,Fashion,E,BrandX,71.44,270.88,379,548,2019
500,Product500,Beauty,A,BrandA,16.65,3.63,294,272,2019
501,Product501,Home,A,BrandZ,62.77,90.86,415,975,2019
502,Product502,Electronics,D,BrandA,460.27,41.91,285,783,2019
503,Product503,Beauty,E,BrandZ,333.58,137.29,428,185,2018
504,Product504,Electronics,D,BrandX,159.48,149.64,156,939,2019
505,Product505,Electronics,A,BrandY,397.71,78.26,76,451,2023
506,Product506,Fashion,D,BrandX,246.74,217.59,219,560,2025
507,Product507,Sports,B,BrandZ,75.35,82.39,324,504,2018
508,Product508,Beauty,B,BrandY,442.83,256.46,277,93,2023
509,Product509,Fashion,E,BrandY,172.64,54.94,265,306,2025
510,Product510,Fashion,A,BrandA,350.94,111.44,49,737,2018
511,Product511,Electronics,E,BrandX,148.84,187.43,98,516,2023
512,Product512,Beauty,E,BrandZ,252.54,182.39,293,864,2019
513,Product513,Fashion,A,BrandZ,409.05,25.25,21,953,2025
514,Product514,Home,C,BrandY,82.6,254.19,444,173,2020
515,Product515,Fashion,C,BrandA,488.74,180.22,23,694,2018
516,Product516,Home,D,BrandZ,39.76,261.22,472,72,2025
517,Product517,Sports,C,BrandA,269.33,260.56,138,144,2019
518,Product518,Home,B,BrandY,458.43,164.68,230,907,2024
519,Product519,Home,E,BrandY,473.12,273.41,326,663,2024
520,Product520,Electronics,D,BrandY,119.89,254.83,405,55,2021
521,Product521,Fashion,E,BrandA,76.27,287.52,357,694,2025
522,Product522,Sports,A,BrandZ,363.58,255.45,29,633,2021
523,Product523,Fashion,C,BrandX,25.78,246.72,315,243,2022
524,Product524,Home,A,BrandA,245.19,141.87,424,893,2024
525,Product525,Home,D,BrandY,399.2,65.19,21,203,2018
526,Product526,Fashion,B,BrandX,282.33,273.39,342,590,2024
527,Product527,Sports,C,BrandX,98.07,217.32,99,15,2018
528,Product528,Sports,A,BrandX,246.09,85.96,63,125,2025
529,Product529,Electronics,C,BrandX,461.03,103.62,302,598,2023
530,Product530,Home,E,BrandX,310.52,206.45,133,465,2021
531,Product531,Home,B,BrandY,362.14,144.39,15,789,2018
532,Product532,Electronics,C,BrandZ,171.45,26.28,105,877,2025
533,Product533,Fashion,B,BrandX,98.3,44.15,111,427,2024
534,Product534,Home,E,BrandZ,131.54,224.2,339,350,2018
535,Product535,Fashion,E,BrandZ,268.92,99.91,336,554,2025
536,Product536,Sports,A,BrandA,143.71,153.28,424,78,2021
537,Product537,Beauty,D,BrandY,273.27,230.45,111,500,2019
538,Product538,Electronics,A,BrandX,355.36,225.85,363,788,2023
539,Product539,Home,B,BrandZ,368.53,51.77,343,378,2021
540,Product540,Electronics,A,BrandA,86.52,31.32,4,263,2020
541,Product541,Sports,C,BrandZ,376.46,178.16,469,304,2024
542,Product542,Sports,A,BrandX,337.98,223.01,152,487,2024
543,Product543,Sports,D,BrandY,10.94,46.41,42,739,2021
544,Product544,Sports,D,BrandY,34.14,112.84,375,124,2023
545,Product545,Beauty,B,BrandX,324.89,261.34,26,617,2021
546,Product546,Fashion,E,BrandZ,194.93,283.38,362,741,2023
547,Product547,Fashion,D,BrandA,77.32,137.31,194,645,2024
548,Product548,Beauty,B,BrandY,26.98,25.7,360,80,2019
549,Product549,Fashion,D,BrandY,83.9,78.79,8,871,2021
550,Product550,Sports,D,BrandZ,478.97,71.43,73,620,2021
551,Product551,Fashion,E,BrandZ,365.14,73.21,450,174,2025
552,Product552,Electronics,C,BrandZ,266.21,149.18,78,675,2019
553,Product553,Fashion,B,BrandA,471.06,175.8,148,124,2024
554,Product554,Electronics,D,BrandZ,311.46,38.51,322,347,2025
555,Product555,Home,D,BrandA,364.19,267.03,68,888,2021
556,Product556,Electronics,A,BrandX,144.91,186.75,355,366,2019
557,Product557,Electronics,C,BrandA,296.55,179.98,183,534,2020
558,Product558,Sports,E,BrandZ,76.02,296.21,334,414,2019
559,Product559,Sports,B,BrandA,205.22,189.19,85,877,2018
560,Product560,Sports,D,BrandA,21.45,278.83,496,842,2018
561,Product561,Electronics,B,BrandA,112.23,87.3,79,573,2025
562,Product562,Beauty,E,BrandY,42.06,73.56,39,723,2023
563,Product563,Sports,C,BrandZ,196.95,155.92,306,251,2019
564,Product564,Sports,A,BrandA,422.3,153.57,20,607,2021
565,Product565,Electronics,C,BrandZ,192.08,69.49,70,720,2022
566,Product566,Home,A,BrandX,416.66,210.5,156,568,2024
567,Product567,Home,B,BrandA,329.97,10.83,117,233,2024
568,Product568,Fashion,C,BrandA,257.22,207.81,368,357,2022
569,Product569,Home,C,BrandX,122.26,138.24,427,325,2025
570,Product570,Sports,C,BrandZ,461.47,207.32,450,64,2025
571,Product571,Beauty,E,BrandX,31.83,144.17,28,292,2020
572,Product572,Fashion,B,BrandX,346.01,293.25,375,323,2020
573,Product573,Beauty,A,BrandX,312.51,101.74,98,990,2022
574,Product574,Beauty,C,BrandX,223.32,294.81,462,330,2022
575,Product575,Sports,B,BrandZ,123.96,21.36,329,528,2019
576,Product576,Electronics,E,BrandA,218.19,205.76,151,134,2022
577,Product577,Electronics,E,BrandX,437.02,137.36,364,819,2018
578,Product578,Electronics,B,BrandX,419.2,247.0,419,418,2020
579,Product579,Home,A,BrandY,470.98,237.31,22,129,2024
580,Product580,Electronics,B,BrandZ,157.36,240.46,261,935,2023
581,Product581,Sports,B,BrandX,196.62,30.23,60,548,2024
582,Product582,Home,D,BrandY,14.27,247.06,425,761,2020
583,Product583,Electronics,E,BrandX,471.76,65.78,413,568,2024
584,Product584,Beauty,A,BrandZ,168.05,9.65,163,356,2018
585,Product585,Sports,D,BrandY,205.06,66.89,114,521,2020
586,Product586,Sports,B,BrandY,454.36,144.83,354,459,2025
587,Product587,Fashion,E,BrandZ,265.67,223.15,196,592,2022
588,Product588,Sports,D,BrandY,285.26,67.15,45,941,2020
589,Product589,Beauty,D,BrandY,92.24,35.68,113,601,2018
590,Product590,Sports,A,BrandX,251.84,194.5,393,900,2020
591,Product591,Fashion,B,BrandY,459.51,295.2,179,900,2023
592,Product592,Sports,A,BrandA,281.57,181.06,270,631,2023
593,Product593,Sports,D,BrandZ,131.28,207.94,493,613,2023
594,Product594,Fashion,D,BrandX,20.43,169.23,325,494,2024
595,Product595,Sports,A,BrandY,171.47,235.14,370,538,2023
596,Product596,Home,D,BrandA,288.43,292.79,56,260,2022
597,Product597,Sports,C,BrandX,26.09,164.15,367,572,2023
598,Product598,Electronics,E,BrandZ,306.85,126.2,347,135,2023
599,Product599,Electronics,B,BrandY,264.09,258.38,267,926,2019
600,Product600,Home,E,BrandZ,392.8,290.98,414,608,2023
601,Product601,Sports,B,BrandZ,19.3,40.5,115,660,2022
602,Product602,Beauty,D,BrandY,391.52,174.29,357,226,2025
603,Product603,Sports,A,BrandY,262.83,238.15,167,788,2023
604,Product604,Electronics,A,BrandX,188.41,160.94,354,818,2020
605,Product605,Fashion,D,BrandZ,482.86,123.94,115,846,2025
606,Product606,Home,B,BrandY,84.26,197.26,408,227,2023
607,Product607,Fashion,D,BrandZ,272.96,82.5,80,826,2021
608,Product608,Beauty,B,BrandY,163.89,106.04,314,760,2020
609,Product609,Sports,D,BrandZ,266.11,297.7,286,257,2024
610,Product610,Beauty,D,BrandX,278.38,191.67,408,413,2023
611,Product611,Fashion,D,BrandZ,49.28,262.13,323,825,2023
612,Product612,Sports,A,BrandY,332.26,242.72,29,219,2020
613,Product613,Beauty,B,BrandA,319.07,196.38,42,976,2018
614,Product614,Electronics,D,BrandX,385.89,252.54,460,235,2021
615,Product615,Electronics,E,BrandX,49.88,87.57,119,19,2018
616,Product616,Home,E,BrandA,152.14,191.86,62,423,2023
617,Product617,Electronics,A,BrandY,326.8,178.0,155,412,2018
618,Product618,Electronics,C,BrandX,72.68,187.48,285,388,2022
619,Product619,Fashion,A,BrandA,340.41,52.25,450,344,2025
620,Product620,Electronics,C,BrandA,34.22,84.62,441,649,2019
621,Product621,Electronics,A,BrandZ,170.79,87.42,189,466,2025
622,Product622,Fashion,E,BrandZ,424.12,181.38,285,188,2020
623,Product623,Electronics,D,BrandY,388.27,291.82,104,616,2025
624,Product624,Electronics,B,BrandA,324.16,286.31,57,367,2021
625,Product625,Home,D,BrandZ,435.88,69.7,457,384,2020
626,Product626,Electronics,E,BrandY,356.09,92.84,311,942,2018
627,Product627,Electronics,B,BrandX,262.09,12.75,372,97,2025
628,Product628,Home,C,BrandZ,489.96,120.85,172,952,2024
629,Product629,Fashion,C,BrandY,348.95,250.73,384,269,2019
630,Product630,Electronics,E,BrandZ,302.68,274.89,156,664,2018
631,Product631,Beauty,B,BrandX,207.39,72.48,165,217,2020
632,Product632,Fashion,D,BrandX,451.69,81.21,407,20,2022
633,Product633,Fashion,E,BrandZ,151.38,67.81,333,271,2020
634,Product634,Electronics,C,BrandX,9.56,106.33,69,713,2025
635,Product635,Home,E,BrandY,102.39,241.82,480,159,2018
636,Product636,Fashion,D,BrandZ,59.21,194.76,476,491,2021
637,Product637,Home,A,BrandZ,162.9,236.21,58,428,2024
638,Product638,Beauty,A,BrandX,413.81,175.74,207,575,2021
639,Product639,Home,D,BrandY,327.51,78.8,472,595,2021
640,Product640,Sports,B,BrandZ,88.65,69.94,416,584,2024
641,Product641,Home,E,BrandZ,395.47,4.68,85,571,2021
642,Product642,Fashion,D,BrandX,254.59,234.73,325,865,2025
643,Product643,Home,A,BrandX,258.79,254.44,101,990,2021
644,Product644,Home,C,BrandY,184.25,230.95,292,658,2023
645,Product645,Sports,D,BrandY,432.99,24.17,251,46,2019
646,Product646,Sports,D,BrandX,162.57,229.14,220,222,2019
647,Product647,Electronics,D,BrandY,51.6,15.64,160,959,2022
648,Product648,Fashion,A,BrandA,154.85,33.47,187,157,2025
649,Product649,Electronics,A,BrandA,359.1,133.26,384,46,2025
650,Product650,Sports,D,BrandX,330.5,143.89,444,983,2021
651,Product651,Home,D,BrandZ,98.07,245.2,87,800,2018
652,Product652,Sports,B,BrandX,60.33,204.5,464,721,2018
653,Product653,Beauty,C,BrandX,332.13,47.69,498,532,2020
654,Product654,Home,E,BrandX,339.81,69.39,330,350,2021
655,Product655,Electronics,E,BrandZ,186.24,87.13,349,318,2024
656,Product656,Home,E,BrandA,422.19,38.85,500,230,2024
657,Product657,Beauty,A,BrandY,489.21,87.72,155,297,2018
658,Product658,Sports,A,BrandA,106.79,219.12,355,444,2023
659,Product659,Fashion,B,BrandY,290.65,73.94,490,104,2022
660,Product660,Fashion,A,BrandY,7.65,250.94,493,637,2018
661,Product661,Fashion,D,BrandX,357.96,141.92,280,882,2023
662,Product662,Sports,C,BrandX,210.07,98.23,343,298,2023
663,Product663,Fashion,C,BrandY,100.67,124.9,323,67,2022
664,Product664,Beauty,C,BrandZ,377.35,213.43,164,537,2021
665,Product665,Sports,C,BrandZ,406.27,156.0,493,672,2020
666,Product666,Fashion,E,BrandZ,60.03,4.17,398,619,2025
667,Product667,Electronics,E,BrandZ,25.29,276.85,68,800,2020
668,Product668,Sports,D,BrandX,170.37,21.67,428,816,2025
669,Product669,Sports,B,BrandA,314.87,281.71,432,595,2019
670,Product670,Home,A,BrandA,397.74,10.39,362,40,2021
671,Product671,Fashion,A,BrandY,275.3,231.75,375,199,2018
672,Product672,Electronics,E,BrandZ,292.47,161.33,288,547,2024
673,Product673,Beauty,C,BrandX,400.93,152.71,212,967,2020
674,Product674,Sports,D,BrandX,266.78,23.69,120,862,2025
675,Product675,Beauty,B,BrandX,307.52,73.15,401,374,2023
676,Product676,Beauty,E,BrandY,260.53,233.71,477,405,2022
677,Product677,Beauty,D,BrandX,440.83,267.6,185,233,2023
678,Product678,Home,D,BrandY,121.58,159.68,423,507,2022
679,Product679,Beauty,E,BrandY,135.68,107.3,416,241,2018
680,Product680,Fashion,D,BrandY,68.34,19.86,452,942,2018
681,Product681,Fashion,C,BrandY,410.64,205.29,216,338,2021
682,Product682,Electronics,D,BrandX,208.83,84.98,492,19,2018
683,Product683,Electronics,B,BrandX,177.21,18.39,490,854,2018
684,Product684,Beauty,D,BrandA,490.77,200.42,130,663,2018
685,Product685,Beauty,A,BrandX,463.77,146.74,78,893,2024
686,Product686,Home,D,BrandZ,486.13,5.56,488,170,2020
687,Product687,Beauty,E,BrandZ,75.44,35.06,170,215,2025
688,Product688,Beauty,A,BrandY,446.17,210.36,38,867,2021
689,Product689,Beauty,E,BrandY,167.71,20.97,55,840,2024
690,Product690,Sports,B,BrandY,11.27,260.06,439,743,2024
691,Product691,Sports,C,BrandA,198.69,94.78,290,15,2018
692,Product692,Home,B,BrandY,257.05,28.42,46,282,2024
693,Product693,Home,A,BrandA,58.57,228.41,171,300,2025
694,Product694,Fashion,C,BrandY,271.15,158.28,130,164,2025
695,Product695,Home,D,BrandZ,410.63,93.38,164,780,2018
696,Product696,Fashion,A,BrandY,191.94,123.02,70,690,2023
697,Product697,Beauty,C,BrandX,179.56,8.38,292,257,2023
698,Product698,Home,E,BrandY,172.71,199.48,406,587,2024
699,Product699,Home,C,BrandX,461.93,111.0,69,616,2022
700,Product700,Home,E,BrandX,29.14,214.78,422,352,2020
701,Product701,Fashion,E,BrandX,225.31,189.2,105,86,2018
702,Product702,Fashion,C,BrandX,135.98,196.07,54,826,2020
703,Product703,Electronics,B,BrandA,447.43,238.28,406,525,2021
704,Product704,Fashion,B,BrandA,52.55,190.09,368,870,2021
705,Product705,Fashion,E,BrandY,208.66,126.78,459,944,2023
706,Product706,Sports,A,BrandY,206.37,118.2,363,797,2019
707,Product707,Home,C,BrandA,444.76,37.64,248,758,2024
708,Product708,Fashion,A,BrandY,111.67,234.27,415,877,2025
709,Product709,Home,B,BrandY,324.22,228.81,309,752,2024
710,Product710,Home,A,BrandA,71.53,75.4,373,865,2025
711,Product711,Sports,D,BrandA,477.22,259.08,106,8,2022
712,Product712,Home,D,BrandY,298.54,177.52,349,462,2025
713,Product713,Fashion,B,BrandA,315.0,144.65,315,535,2019
714,Product714,Home,A,BrandZ,219.72,7.21,97,623,2025
715,Product715,Electronics,C,BrandX,174.43,116.06,342,296,2020
716,Product716,Electronics,B,BrandX,110.27,192.92,433,955,2022
717,Product717,Sports,D,BrandZ,303.97,28.74,27,216,2023
718,Product718,Fashion,B,BrandZ,477.51,138.95,72,227,2018
719,Product719,Sports,A,BrandY,183.1,298.04,378,31,2023
720,Product720,Electronics,A,BrandY,442.16,215.53,496,430,2023
721,Product721,Fashion,A,BrandX,78.64,164.97,185,788,2022
722,Product722,Home,E,BrandY,468.38,160.84,134,169,2022
723,Product723,Fashion,A,BrandX,178.49,15.04,174,230,2025
724,Product724,Beauty,D,BrandY,192.96,287.28,281,69,2021
725,Product725,Fashion,D,BrandY,234.11,278.6,98,110,2019
726,Product726,Home,E,BrandX,360.53,205.36,393,88,2021
727,Product727,Beauty,D,BrandZ,361.23,31.51,64,1,2021
728,Product728,Sports,D,BrandZ,242.4,63.93,484,926,2019
729,Product729,Fashion,B,BrandY,263.96,56.81,415,55,2021
730,Product730,Sports,A,BrandZ,19.86,156.83,403,669,2022
731,Product731,Fashion,B,BrandY,155.63,63.93,113,958,2020
732,Product732,Electronics,B,BrandA,176.28,209.35,65,270,2018
733,Product733,Electronics,D,BrandA,281.57,164.48,216,273,2024
734,Product734,Home,C,BrandA,281.36,7.26,354,543,2018
735,Product735,Electronics,A,BrandZ,356.4,223.73,401,269,2024
736,Product736,Beauty,C,BrandZ,359.93,58.27,290,189,2024
737,Product737,Beauty,D,BrandX,121.43,247.82,483,721,2021
738,Product738,Fashion,E,BrandZ,386.24,107.8,420,482,2019
739,Product739,Sports,B,BrandY,14.7,102.91,397,307,2022
740,Product740,Beauty,D,BrandX,359.5,5.52,315,21,2021
741,Product741,Fashion,D,BrandZ,55.52,296.34,89,13,2022
742,Product742,Sports,C,BrandX,366.18,184.38,247,485,2022
743,Product743,Electronics,E,BrandZ,265.92,127.97,332,717,2024
744,Product744,Fashion,B,BrandY,221.44,30.79,149,545,2024
745,Product745,Sports,E,BrandA,346.88,210.35,357,853,2023
746,Product746,Home,E,BrandA,23.0,86.25,366,463,2024
747,Product747,Home,E,BrandY,115.62,296.51,486,567,2018
748,Product748,Beauty,A,BrandX,310.14,285.26,449,751,2020
749,Product749,Sports,E,BrandA,424.37,221.12,240,948,2025
750,Product750,Home,D,BrandZ,193.65,291.38,6,432,2025
751,Product751,Beauty,A,BrandZ,133.09,33.48,237,574,2020
752,Product752,Fashion,A,BrandX,261.77,85.41,365,399,2019
753,Product753,Fashion,E,BrandX,313.05,77.47,267,591,2020
754,Product754,Sports,D,BrandY,212.95,23.46,336,551,2021
755,Product755,Sports,B,BrandA,438.97,291.72,406,805,2018
756,Product756,Sports,E,BrandX,264.1,19.87,238,913,2018
757,Product757,Sports,A,BrandA,22.73,257.29,139,278,2022
758,Product758,Home,B,BrandA,115.41,230.91,165,767,2021
759,Product759,Home,B,BrandZ,228.07,114.01,282,109,2021
760,Product760,Beauty,A,BrandX,350.37,7.6,185,47,2022
761,Product761,Home,B,BrandY,113.78,3.82,154,743,2023
762,Product762,Fashion,D,BrandX,488.25,62.79,106,81,2023
763,Product763,Beauty,D,BrandA,162.69,149.18,149,685,2022
764,Product764,Home,E,BrandZ,268.58,138.46,185,624,2018
765,Product765,Sports,E,BrandX,14.39,176.42,410,277,2025
766,Product766,Home,B,BrandX,443.02,232.04,271,380,2024
767,Product767,Electronics,A,BrandX,395.47,114.45,359,309,2021
768,Product768,Beauty,D,BrandY,101.75,49.79,191,551,2020
769,Product769,Home,C,BrandY,466.95,240.41,163,541,2020
770,Product770,Home,E,BrandY,161.34,101.14,395,766,2024
771,Product771,Fashion,D,BrandY,347.63,87.49,201,239,2024
772,Product772,Sports,B,BrandZ,410.39,229.76,106,182,2018
773,Product773,Sports,D,BrandZ,371.75,280.37,215,183,2020
774,Product774,Fashion,D,BrandY,459.2,274.66,324,553,2020
775,Product775,Fashion,B,BrandA,432.82,42.96,478,937,2024
776,Product776,Electronics,E,BrandY,497.33,151.94,220,957,2021
777,Product777,Beauty,E,BrandY,95.39,29.68,345,465,2025
778,Product778,Sports,C,BrandA,155.86,288.37,470,638,2021
779,Product779,Fashion,C,BrandX,319.93,66.14,217,436,2019
780,Product780,Fashion,E,BrandA,367.86,60.83,500,593,2021
781,Product781,Beauty,E,BrandA,269.63,266.89,474,232,2019
782,Product782,Fashion,E,BrandZ,41.59,290.42,434,820,2025
783,Product783,Electronics,E,BrandX,421.59,209.89,29,703,2023
